id,Title,Sports,school
38791,"Marvin Menzies","Men>Men's Basketball",36160
38792,"Paul Weir","Men>Men's Basketball",36162
38794,"Brian Dutcher","Men>Men's Basketball",38793
38795,"Jean Prioleau","Men>Men's Basketball",36164
38796,"Dave Pilipovich","Men>Men's Basketball",36166
38798,"Craig Smith","Men>Men's Basketball",38797
38800,"Allen Edwards","Men>Men's Basketball",38799
38802,"Dajuan Gouard","Men>Men's Basketball",38801
38803,"Tony Wysinger","Men>Men's Basketball",36170
38804,"Pat Lepper","Men>Men's Basketball",36176
38806,"Chad Jones","Men>Men's Basketball|Men>Men's Soccer",34859
38807,"Anthony Figueroa","Men>Men's Basketball",36178
38808,"William Anderson","Men>Men's Basketball",37007
38809,"Sean Stochl","Men>Men's Basketball|Women>Women's Basketball",36184
38811,"Joe Kuhn","Men>Men's Basketball",38810
38812,"Bill Kegler","Men>Men's Basketball",36186
38813,"Evan Lavery","Men>Men's Basketball",36190
38814,"Steve Christiansen","Men>Men's Basketball",36192
38816,"Edmond Pryor","Men>Men's Basketball",38815
38817,"Josh Moody","Men>Men's Basketball",36194
38819,"Burton Uwarow","Men>Men's Basketball",38818
38821,"Bryan Spencer","Men>Men's Basketball",38820
38822,"Al McCarron","Men>Men's Basketball",36200
38824,"Kevin Crosby","Men>Men's Basketball",38823
38825,"Will Raby","Men>Men's Basketball|Men>Men's Golf|Women>Women's Golf",36202
38826,"Brandon Perry","Men>Men's Basketball",36206
38828,"Rich Herrin","Men>Men's Basketball",38827
38830,"Jamal Lawrence","Men>Men's Basketball",38829
38831,"Matt Keeley","Men>Men's Basketball",36208
38833,"Josh Howard","Men>Men's Basketball",38832
38835,"Tim Friesen","Men>Men's Basketball",38834
38837,"Jonathan Ramirez","Men>Men's Basketball",38836
38839,"Rob Oppedisano","Men>Men's Basketball",38838
38841,"Curt Beeson","Men>Men's Basketball",38840
38843,"Isaiah Boxell","Men>Men's Basketball",38842
38845,"Jerry Drymon","Men>Men's Basketball",38844
38846,"Joel Wooton","Men>Men's Basketball",36214
38847,"David Hixon",,36216
38848,"Jon Furbush","Men>Men's Basketball",36218
38849,"Tim Gilbride","Men>Men's Basketball",36220
38850,"Damien Strahorn","Men>Men's Basketball",36222
38852,"Tom Satran","Men>Men's Basketball",38851
38853,"Adam Stockwell","Men>Men's Basketball|Men>Men's Golf|Women>Women's Golf",36224
38854,"Jeffrey Brown","Men>Men's Basketball",36226
38855,"James Cosgrove","Men>Men's Basketball",36228
38857,"Bob Sheldon","Men>Men's Basketball",38856
38858,"Joe Reilly","Men>Men's Basketball",36230
38859,"Kevin App","Men>Men's Basketball",36232
38860,"Brian Gorman","Men>Men's Basketball",36234
38861,"Rico Cabral","Men>Men's Basketball",36236
38862,"Joe Cabral","Men>Men's Basketball|Men>Men's Cross Country",36236
38863,"Chris Giordano","Men>Men's Basketball",36240
38865,"Rich Fazzi","Men>Men's Basketball",38864
38866,"Steve Brennan","Men>Men's Basketball",36246
38867,"Paul W. Phillips","Men>Men's Basketball",36248
38868,"Bill Curley","Men>Men's Basketball",36250
38869,"Larry Anderson","Men>Men's Basketball",36252
38870,"Charlie Brock","Men>Men's Basketball",36254
38871,"Kevin W. Jaskiewicz","Men>Men's Basketball",36256
38872,"Brian Walmsley","Men>Men's Basketball",36258
38873,"Chris Bartley","Men>Men's Basketball",36260
38875,"Brady Fairbanks","Men>Men's Basketball|Women>Women's Basketball",38874
38877,"Pete Davis","Men>Men's Basketball",38876
38878,"Rob Kurzinsky","Men>Men's Basketball",36262
38879,"Marlon Sears","Men>Men's Basketball",36216
38880,"Matthew Goldsmith","Men>Men's Basketball",36268
38881,"Chuck McBreen","Men>Men's Basketball",36270
38882,"Joe Crispin","Men>Men's Basketball",36272
38883,"Joe Loughran","Men>Men's Basketball",36274
38884,"Jason Curbison","Men>Men's Basketball",36276
38885,"Scott Bittner","Men>Men's Basketball",36278
38886,"Paul Culpo","Men>Men's Basketball",36282
38888,"Warren Caruso","Men>Men's Basketball",36286
38890,"Miles Smith","Men>Men's Basketball",38889
38891,"David Pasiak","Men>Men's Basketball",36321
38893,"Dan McNeely","Men>Men's Basketball",38892
38894,"Richard Meader","Men>Men's Basketball",36288
38895,"Charlie Mason","Men>Men's Basketball",36290
38896,"Geoff Hensley","Men>Men's Basketball",36292
38897,"Bob Simmons","Men>Men's Basketball",36294
38898,"Bob Ghiloni","Men>Men's Basketball",36296
38899,"Bill Fenlon","Men>Men's Basketball",36298
38900,"Chris Kibler","Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Track &amp; Field|Women>Women's Cross Country|Women>Women's Track &amp; Field",35009
38901,"Dan Priest","Men>Men's Basketball",36302
38902,"Isaiah Cavaco","Men>Men's Basketball",36304
38903,"Kyle Brumett","Men>Men's Basketball",36308
38904,"Matt Croci","Men>Men's Basketball",36309
38905,"Steve Moore","Men>Men's Basketball|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Tennis",37198
38907,"Justin Baxter","Men>Men's Basketball",38906
38908,"Justin Stern","Men>Men's Basketball",36313
38909,"Kevin Kovacs","Men>Men's Basketball",36315
38910,"Thad Phillips","Men>Men's Basketball",36317
38912,"Joe Smith","Men>Men's Basketball",38911
38913,"Jonathan Tanous","Men>Men's Basketball",36323
38914,"Timothy Redding","Men>Men's Basketball",36325
38915,"Ryan Callahan","Men>Men's Basketball",36327
38917,"Tom Wagenblast","Men>Men's Basketball|Men>Men's Tennis|Women>Women's Tennis",38916
38918,"Jake Scott","Men>Men's Basketball",36329
38919,"Rob Schoener","Men>Men's Basketball",36331
38920,"Brian Zoeller","Men>Men's Basketball",36335
38921,"Shane Paben","Men>Men's Basketball",36337
38922,"Gary Garner","Men>Men's Basketball",36339
38923,"Josh Vaughan","Men>Men's Basketball",36341
38925,"Danny Neville","Men>Men's Basketball",38924
38926,"Darren Tighe","Men>Men's Basketball",36343
38927,"Jeremy Reigle","Men>Men's Basketball|Men>Men's Cross Country|Women>Women's Cross Country",36344
38928,"Brady Cameron","Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Women>Women's Cross Country|Women>Women's Golf",36344
38929,"Ryan Montgomery","Men>Men's Basketball",36346
38930,"Nigel Jenkins","Men>Men's Basketball",36350
38932,"James Sigona","Men>Men's Basketball",38931
38933,"Kevin Gill","Men>Men's Basketball",36356
38934,"Kirby Johnson","Men>Men's Basketball",36358
38935,"Mark Osina","Men>Men's Basketball",36360
38936,"Jared Grasso","Men>Men's Basketball",36362
38937,"Donyell Marshall","Men>Men's Basketball",36364
38938,"Greg Herenda","Men>Men's Basketball",36366
38939,"Derek Kellogg","Men>Men's Basketball",36368
38940,"Andrew Toole","Men>Men's Basketball",34941
38941,"Anthony Latina","Men>Men's Basketball",36372
38943,"Rob Krimmel","Men>Men's Basketball",38942
38945,"Glenn Braica","Men>Men's Basketball",38944
38946,"Bashir Mason","Men>Men's Basketball",36374
38947,"David Duke","Men>Men's Basketball",36376
38948,"Andy Burkholder","Men>Men's Basketball",36378
38949,"Mike Harding","Men>Men's Basketball",36380
38951,"Jay Lawson","Men>Men's Basketball",38950
38952,"David Chadbourne","Men>Men's Basketball",36382
38953,"Patrick Beilein","Men>Men's Basketball",36384
38954,"Joe Gallo","Men>Men's Basketball",36386
38955,"Ted Hotaling","Men>Men's Basketball",36388
38956,"Matt Healing","Men>Men's Basketball",36390
38957,"Keith Dickson","Men>Men's Basketball",36392
38958,"Josh Meyer","Men>Men's Basketball",36394
38959,"Brian Beaury","Men>Men's Basketball",36396
38960,"Scott Burrell","Men>Men's Basketball",36398
38961,"Stan Spirou","Men>Men's Basketball",36400
38962,"Chris Kraus","Men>Men's Basketball",36402
38963,"Lance Robinson","Men>Men's Basketball",36404
38964,"Keith Bunkenburg","Men>Men's Basketball",36406
38965,"Frank Janczak","Men>Men's Basketball|Men>Men's Golf",36406
38966,"Shawn Cassidy","Men>Men's Basketball",36408
38967,"Randy Rogers","Men>Men's Basketball|Women>Women's Basketball",36947
38969,"Sam Schroeder","Men>Men's Basketball|Men>Men's Golf",36414
38970,"Mark Boyle","Men>Men's Basketball",36416
38971,"Andrew Weber","Men>Men's Basketball",36420
38972,"Aaron Aanonsen","Men>Men's Basketball",36422
38973,"Tom Billeter","Men>Men's Basketball",36424
38974,"Mike Boschee","Men>Men's Basketball",36426
38976,"Joey James","Men>Men's Basketball",38975
38977,"Joe Kittell","Men>Men's Basketball",36428
38978,"Matt Margenthaler","Men>Men's Basketball",36430
38980,"Chad Walthall","Men>Men's Basketball",38979
38981,"Dan Weisse","Men>Men's Basketball",36432
38982,"Bryan Beamish","Men>Men's Basketball|Women>Women's Golf",36432
38983,"Matt Bowen","Men>Men's Basketball",36434
38984,"Matt Murken","Men>Men's Basketball",36436
38985,"Paul Sather","Men>Men's Basketball",36438
38986,"Chris Johnson","Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Track &amp; Field|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Track &amp; Field",36346
38987,"Brad Bigler","Men>Men's Basketball",36442
38988,"Matt Reimer","Men>Men's Basketball",36444
38989,"Brooks McKowen","Men>Men's Basketball",36446
38990,"Jeff Kaminsky","Men>Men's Basketball",36448
38991,"Todd Eisner","Men>Men's Basketball",36450
38992,"Maco Hamilton","Men>Men's Basketball",36452
38993,"Tim McCrory","Men>Men's Basketball",36454
38994,"Shanan Rosenberg","Men>Men's Basketball",36456
38995,"Chad Murray","Men>Men's Basketball",36458
38996,"Jerod Gibson","Men>Men's Basketball",36460
38997,"Justin Lunt","Men>Men's Basketball",36462
38998,"Eric Bridgeland","Men>Men's Basketball",36464
38999,"Matt Logie","Men>Men's Basketball",36466
39000,"Kip Ioane","Men>Men's Basketball",36468
39002,"Donald Brady","Men>Men's Basketball",39001
39003,"Mingo Scott","Men>Men's Basketball",36470
39004,"Osa Esene","Men>Men's Basketball",36472
39005,"Jason Moir","Men>Men's Basketball",36473
39006,"David Abderhalden","Men>Men's Basketball",36475
39007,"Clif Wegner","Men>Men's Basketball",36477
39008,"Kevin Johnson","Men>Men's Basketball|Men>Men's Lacrosse",36313
39009,"Rolando Garcia","Men>Men's Basketball",36481
39011,"Kyle Gray","Men>Men's Basketball",39010
39012,"Mike Trautman","Men>Men's Basketball",36485
39013,"Kevin Williamson","Men>Men's Basketball",36487
39014,"Godfrey Drake","Men>Men's Basketball",36489
39016,"Che Dawson","Men>Men's Basketball",39015
39017,"Joe White","Men>Men's Basketball",36491
39018,"Everett Hartman","Men>Men's Basketball",36493
39019,"Mickey Polis","Men>Men's Basketball",36495
39020,"John Hawley","Men>Men's Basketball",36497
39022,"Corey Symons","Men>Men's Basketball",39021
39023,"Craig Murray","Men>Men's Basketball",36499
39024,"Bill Mendelson","Men>Men's Basketball",36501
39026,"Tony Broadous","Men>Men's Basketball",39025
39027,"Aaron Mackey","Men>Men's Basketball",36503
39028,"Brock Veltri","Men>Men's Basketball",36505
39030,"Aaron Landon","Men>Men's Basketball",39029
39031,"Trevor Hoppe","Men>Men's Basketball",36507
39032,"Jeremy Groth","Men>Men's Basketball",36509
39033,"TJ Caughell","Men>Men's Basketball",36511
39034,"Ryan Zimmerman","Men>Men's Basketball",36513
39036,"Daniel Leeworthy","Men>Men's Basketball",39035
39037,"Jeremy Harden","Men>Men's Basketball",36517
39039,"Thomas Rawlings","Men>Men's Basketball",39038
39040,"London Wilson","Men>Men's Basketball",36519
39041,"Tom Heil","Men>Men's Basketball",36521
39042,"Damon Goodwin","Men>Men's Basketball",36523
39043,"Andy Bucheit","Men>Men's Basketball",36525
39044,"Bryan Wickliffe","Men>Men's Basketball|Men>Men's Tennis|Women>Women's Tennis",36525
39045,"Pete Moran","Men>Men's Basketball",36527
39046,"Jon VanderWal","Men>Men's Basketball",36529
39047,"Mike Fuline","Men>Men's Basketball",36531
39048,"Travis Schwab","Men>Men's Basketball",36533
39049,"Rich Bensman","Men>Men's Basketball",36535
39050,"Brian Oilar","Men>Men's Basketball",36537
39051,"K.C. Hunt","Men>Men's Basketball",36539
39052,"Anthony Clements","Men>Men's Basketball",36541
39054,"Ed Thompson","Men>Men's Basketball",39053
39056,"Michael Duncan","Men>Men's Basketball",39055
39057,"Rick Hickman","Men>Men's Basketball",36545
39058,"Terry Bowe","Men>Men's Basketball",36547
39059,"Marty Eggleston","Men>Men's Basketball",36844
39061,"Dennis Springs","Men>Men's Basketball",39060
39063,"Darren Dirksen","Men>Men's Basketball",39062
39064,"Kelven Moss","Men>Men's Basketball",36551
39065,"Clifford Johnson","Men>Men's Basketball",36553
39066,"Travis Sensabaugh","Men>Men's Basketball",36555
39067,"Ryan Miley","Men>Men's Basketball",36557
39068,"A.J. McCray","Men>Men's Basketball",36559
39070,"Jordan Barbina","Men>Men's Basketball",39069
39071,"Don Matheney","Men>Men's Basketball",36561
39072,"Josh Willison","Men>Men's Basketball|Women>Women's Basketball",36563
39073,"Matt Figger","Men>Men's Basketball",36565
39074,"Rick Byrd","Men>Men's Basketball",36567
39075,"Jay Spoonhour","Men>Men's Basketball",36569
39076,"A.W. Hamilton","Men>Men's Basketball",36570
39077,"Ray Harper","Men>Men's Basketball",36572
39078,"Preston Spradlin","Men>Men's Basketball",36574
39079,"Matt McMahon","Men>Men's Basketball",36576
39080,"Rick Ray","Men>Men's Basketball",36578
39081,"Jon Harris","Men>Men's Basketball",36580
39082,"Anthony Stewart","Men>Men's Basketball",36582
39084,"Brian ""Penny"" Collins","Men>Men's Basketball",39083
39085,"Steve Payne","Men>Men's Basketball|Women>Women's Volleyball",38336
39087,"Scott Edgar","Men>Men's Basketball",39086
39088,"Scott Morris","Men>Men's Basketball|Women>Women's Basketball",36592
39089,"Donnie Jackson","Men>Men's Basketball",36594
39090,"Jose Molina Negron","Men>Men's Basketball",36596
39091,"Don Tuley","Men>Men's Basketball",36600
39092,"Rolando De La Barrera","Men>Men's Basketball",36602
39094,"Shawn Postiglione","Men>Men's Basketball",39093
39095,"Melvin Felix","Men>Men's Basketball",36604
39096,"David Willson","Men>Men's Basketball",36606
39097,"Tom Palombo","Men>Men's Basketball",36608
39098,"Dee Vick","Men>Men's Basketball",36610
39099,"Hilliary Scott","Men>Men's Basketball",36612
39101,"Pete Hamilton","Men>Men's Basketball",39100
39102,"Josh Merkel","Men>Men's Basketball",36614
39103,"Clay Nunley","Men>Men's Basketball",36616
39104,"Adam Walsh","Men>Men's Basketball",36618
39105,"David Macedo","Men>Men's Basketball",36620
39106,"Adam Hutchinson","Men>Men's Basketball",36622
39107,"Andrew Alhadeff","Men>Men's Basketball",36624
39108,"Perry Webster","Men>Men's Basketball",36626
39109,"Jerry Hernandez","Men>Men's Basketball",36630
39110,"Steve Spencer","Men>Men's Basketball",36632
39111,"Phil Mathews","Men>Men's Basketball",36634
39112,"Andy Ground","Men>Men's Basketball",36636
39113,"David Breig","Men>Men's Basketball",36638
39114,"Sean MIller","Men>Men's Basketball",36642
39115,"Wyking Jones","Men>Men's Basketball",36644
39116,"Steve Alford","Men>Men's Basketball",36646
39118,"Tad Boyle","Men>Men's Basketball",39117
39119,"Wayne Tinkle","Men>Men's Basketball",36648
39120,"Dana Altman","Men>Men's Basketball",36650
39121,"Andy Enfield","Men>Men's Basketball",36652
39122,"Jerod Haase","Men>Men's Basketball",36654
39123,"Larry Krystkowiak","Men>Men's Basketball",36656
39124,"Ernie Kent","Men>Men's Basketball",36658
39125,"Mike Hopkins","Men>Men's Basketball",36660
39126,"Julius Barnes","Men>Men's Basketball",36662
39127,"Justin Leslie","Men>Men's Basketball",36664
39128,"Dave Holmquist","Men>Men's Basketball",36666
39129,"Rick Croy","Men>Men's Basketball",36668
39131,"Eric Bovaird","Men>Men's Basketball",39130
39132,"Ken Ammann","Men>Men's Basketball",36670
39134,"Booker Harris","Men>Men's Basketball",39133
39135,"C.J. Haydock","Men>Men's Basketball",36672
39136,"Darren Vorderbruegge","Men>Men's Basketball",36674
39137,"G.E. Coleman","Men>Men's Basketball",36676
39138,"Omar Sanchez","Men>Men's Basketball",36678
39139,"Ryan Looney","Men>Men's Basketball",36680
39141,"Mike Brennan","Men>Men's Basketball",39140
39143,"Joe Jones","Men>Men's Basketball",39142
39144,"Nathan Davis","Men>Men's Basketball",36682
39146,"Matt Langel","Men>Men's Basketball",39145
39147,"Bill Carmody","Men>Men's Basketball",36684
39148,"Fran O'Hanlon","Men>Men's Basketball",36686
39149,"Brett Reed","Men>Men's Basketball",36688
39151,"Tavaras Hardy","Men>Men's Basketball",39150
39152,"Jimmy Allen","Men>Men's Basketball",36690
39153,"Ed DeChellis","Men>Men's Basketball",36692
39155,"Rob Wojtkowski","Men>Men's Basketball",39154
39156,"Henry Viveros","Men>Men's Basketball",36694
39157,"Ken Simonds","Men>Men's Basketball|Men>Men's Golf",36694
39158,"Doug Weber","Men>Men's Basketball",36696
39160,"Andrew Robinson","Men>Men's Basketball",39159
39161,"John O'Neill","Men>Men's Basketball|Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37755
39162,"Quincy Brewer","Men>Men's Basketball",36702
39163,"Travis Nichols","Men>Men's Basketball|Women>Women's Cross Country|Women>Women's Track &amp; Field",39836
39164,"John Cosentino","Men>Men's Basketball",36708
39165,"Darren ""Dip"" Metress","Men>Men's Basketball",36710
39167,"Jimmy Link","Men>Men's Basketball",39166
39168,"Robert Moore","Men>Men's Basketball|Men>Men's Tennis|Women>Women's Tennis",37687
39169,"Chad Warner","Men>Men's Basketball",36714
39170,"Gary Edwards","Men>Men's Basketball",36716
39171,"Mark Gainous","Men>Men's Basketball",36718
39172,"Ben Hicks","Men>Men's Basketball",36720
39173,"Steve Roberts","Men>Men's Basketball",36722
39174,"Ben Miller","Men>Men's Basketball",36724
39175,"Chris Faulkner","Men>Men's Basketball",36726
39176,"Mark Vanderslice","Men>Men's Basketball",36728
39177,"Pete Herrmann","Men>Men's Basketball",36730
39178,"Nick Hager","Men>Men's Basketball|Men>Men's Golf|Women>Women's Golf",35628
39179,"Andrew Garcia","Men>Men's Basketball",36733
39180,"Jeff Santarsiero","Men>Men's Basketball",36735
39181,"Steve Lamie","Men>Men's Basketball",36737
39182,"Sean Severson","Men>Men's Basketball|Men>Men's Cross Country|Women>Women's Cross Country",36737
39183,"D.P. Harris","Men>Men's Basketball",36739
39185,"Tim Loomis","Men>Men's Basketball",39184
39187,"Justin Ray","Men>Men's Basketball",39186
39188,"Ethan Stewart-Smith","Men>Men's Basketball",36741
39189,"Mark Christner","Men>Men's Basketball",36743
39190,"Kevin Siroki","Men>Men's Basketball",36745
39191,"John Sanow","Men>Men's Basketball",36747
39192,"Kent McBride","Men>Men's Basketball",36749
39193,"Marcess Williams","Men>Men's Basketball",36751
39194,"Jeff Wilson","Men>Men's Basketball|Women>Women's Soccer",34971
39196,"Pat Cleary","Men>Men's Basketball",39195
39197,"John Reilly","Men>Men's Basketball",36755
39198,"Joe Lombardi","Men>Men's Basketball",36757
39199,"Bernie Driscoll","Men>Men's Basketball",36759
