id,Title,_school_details_address,_school_sports,Sports
36218,"Bates College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Sqaush|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36220,"Bowdoin College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Sailing|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Rugby|Women>Women's Sailing|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Sqaush|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36222,"Colby College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Sqaush|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36224,"Hamilton College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Sqaush|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36226,"Middlebury College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Sqaush|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36228,"Trinity College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Sqaush|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36230,"Wesleyan University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Sqaush|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36232,"Williams College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Sqaush|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36234,"Becker College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Equestrian|Women>Women's Field Hockey|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
36236,"Dean College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36238,"Elms College",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36240,"Lesley University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36242,"Mitchell College",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Lacrosse|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36244,"Southern Vermont College",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36246,"Babson College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36248,"Clark University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
36250,"Emerson College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
36252,"Massachusetts Inst. Of Tech. (mit)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Fencing|Men>Men's Football|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Volleyball|Men>Men's Water Polo|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Fencing|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
36254,"Springfield College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Gymnastics|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Gymnastics|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36256,"United States Coast Guard Acad.",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Football|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36258,"Wheaton College (ma)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Synchronized Swimming|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36260,"Worcester Polytechnic Institute",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36262,"Kean University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
36264,"Montclair State University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36266,"New Jersey City University",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36268,"New Jersey, The College Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field"
36270,"Ramapo Coll. Of New Jersey",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36272,"Rowan University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36274,"Rutgers -newark",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36276,"Rutgers University (camden)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36278,"Stockton University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36280,"William Paterson University",,,"Men>Men's Baseball|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Women>Women's Basketball|Women>Women's Field Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
36282,"Castleton University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Rugby|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36284,"Colby-sawyer College",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36286,"Husson University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36288,"Maine, University Of (farmington)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field"
36290,"New England College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Rugby|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36292,"Thomas College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field"
36294,"Allegheny College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
